,sigma8,Omega_cdm,Omega_b,h,n_s
17243,0.81801353,0.24186734276203664,0.044816586943184945,0.6890040000000001,1.0031978
17244,0.81678271,0.24146003557299342,0.04485072181091361,0.6895071,1.0010082
17245,0.82419905,0.24479255010949846,0.045135585857626455,0.6878085,1.0004265
17246,0.8331575,0.2585367726044376,0.04702330258892991,0.6771096,0.99502607
17247,0.81631745,0.23563858092646758,0.04479307610850875,0.6949493,1.0139779
17248,0.79801737,0.23642797084416275,0.04448952089228031,0.6931707,1.0160418
17249,0.79466233,0.23276783103949217,0.044308665079634185,0.6967417,1.0206437
17250,0.79758395,0.2376575906396306,0.044568039138158315,0.6918475,1.0282096
17251,0.7954854,0.23894797575976093,0.04455617194351471,0.6909099999999999,1.02927
17252,0.78172978,0.22400633068773707,0.04289607860334434,0.7031811,1.0377305
17253,0.78172978,0.22400633068773707,0.04289607860334434,0.7031811,1.0377305
17254,0.77878203,0.22161650948883738,0.042970100750558224,0.7053364999999999,1.0321431
17255,0.80444787,0.2372137636649947,0.04498525477727493,0.6926626,1.0211666
17256,0.79931224,0.22988449230976798,0.04438586316037013,0.6987273,1.0233524
17257,0.81517466,0.24332965628540687,0.04576261615995291,0.6876359999999999,1.0203291
17258,0.8169068,0.24407920305608555,0.045792808635013484,0.6874465999999999,1.0176726
17259,0.81937546,0.25226249572465564,0.046891637726431304,0.6813639,1.0063743
17260,0.82291479,0.27377532308737484,0.04832052072131178,0.6644005,1.0093103
17261,0.81924975,0.27421991005668983,0.04840214550408189,0.6639383999999999,1.0056953
17262,0.81924974,0.27433408610492377,0.04844448664484477,0.6637324,1.0059753
17263,0.83817583,0.2750934978998424,0.04806012146806821,0.6621210000000001,0.9966877
17264,0.83811815,0.2745279868966952,0.04796200776231917,0.6624985999999999,0.99711727
17265,0.82810952,0.25459128903635236,0.04607692120637846,0.6770476,1.0075314
17266,0.82745219,0.2509620507803003,0.04552647722297143,0.6806385,1.008368
17267,0.82405408,0.25070798019967394,0.045422627904192756,0.6807729,1.0112086
17268,0.82405408,0.25070798019967394,0.045422627904192756,0.6807729,1.0112086
17269,0.82476015,0.23283763970392873,0.04424503488518955,0.6964169,1.0227895
17270,0.82253722,0.24129846098046379,0.04538727568526788,0.6896625000000001,1.0212124
17271,0.83085655,0.2507968846053603,0.046218596556081314,0.6818892,1.0204567
17272,0.83064785,0.25034168920744104,0.046097294753592324,0.681833,1.0236936
17273,0.81938667,0.24764248981661885,0.044949023168217014,0.6828162,1.0153469
17274,0.81968365,0.24673729282904353,0.04481974666207508,0.6835245000000001,1.0168629
17275,0.80861369,0.24769234928769826,0.04458406968105954,0.6826593,1.034118
17276,0.80959598,0.24491021686220113,0.04419627631698558,0.6847209,1.0392449
17277,0.81316889,0.24899359855072384,0.04475854187745931,0.6819647000000001,1.0367313
17278,0.7971851,0.22613017348866818,0.04297837868549086,0.7009675,1.0393984
17279,0.81455234,0.23134428304189777,0.043611212452087066,0.6973515,1.0175451
